"Cocunut","Mortgage_YN","AGE_AT_ORIGINATION","AGE","YEARS_WITH_BANK","MARTIAL_STATUS","EDUCATION","EMPLOYMENT","GENDER","CUST_INCOME","CURRENT_ADDRESS_DATE","CURRENT_JOB_DATE","CURRENT_WITH_BANK_DATE","CURRENT_BALANCE_EUR","YEARS_WITH_CURRENT_JOB"
29039,"N",NA,27,2,"S","HGH","PVE","M",269.2307692,2012-01-01,2014-07-01,2015-03-02,451.6074615,9.05133470225873
29040,"N",NA,67,5,"M","HGH","RET","F",189.9184615,1971-01-01,9999-10-01,2012-06-29,1467.545846,15.8110882956879
29043,"N",NA,56,2,"M","HGH","PVE","M",192.3076923,1962-01-01,1990-02-01,2015-02-27,233.339,33.4620123203285
29046,"N",NA,42,3,"S","HGH","PVE","M",230.7692308,1977-05-01,2014-07-01,2013-07-08,1971.124077,9.05133470225873
29047,"N",NA,33,2,"M","BCR","PVE","F",230.7692308,2012-04-07,2016-04-01,2015-02-25,1910.724308,7.29911019849418
29049,"N",NA,44,11,"M","HGH","PVE","F",249.6,2009-08-01,2005-05-01,2005-10-28,1273.506615,18.217659137577
29051,"N",NA,60,2,"M","HGH","STE","M",365.3846154,1957-06-30,1980-04-15,2015-03-02,52.67661538,43.2607802874743
29054,"N",NA,38,11,"M","HGH","PVE","F",0,2002-11-23,2015-04-01,2006-05-22,76.15961538,8.30116358658453
29056,"N",NA,46,13,"M","BCR","PVE","M",1014.992308,2000-01-01,2004-01-21,2004-07-05,9797.187462,19.4934976043806
29057,"N",NA,62,12,"M","BCR","PVE","M",462.0153846,1994-05-05,2005-05-10,2005-05-14,808.2883077,18.1930184804928
29062,"N",NA,71,2,"S","HGH","RET","F",224.5964615,2046-09-03,9999-10-01,2014-12-17,202.3872308,15.8110882956879
29064,"N",NA,28,2,"S","HGH","PVE","M",323.0769231,2014-01-01,2015-01-15,2015-02-23,25.93615385,8.50924024640657
29070,"N",NA,64,11,"S","BCR","RET","F",262.929,1981-10-10,9999-10-01,2005-09-24,4615.661846,15.8110882956879
29072,"N",NA,24,4,"S","HGH","STE","F",376.7692308,1993-10-30,2012-11-01,2012-11-14,842.4471538,10.7132101300479
29073,"N",NA,26,2,"S","HGH","PVE","M",280.4692308,1991-08-29,2015-12-04,2014-09-24,1971.124077,7.6249144421629
29074,"N",NA,29,3,"S","BCR","PVE","M",338.3554615,1988-05-24,2013-08-01,2013-07-26,443.0285385,9.96577686516085
29078,"N",NA,31,9,"M","BCR","PVE","M",353.5538462,1986-02-19,2014-08-18,2007-11-23,832.0899231,8.91991786447639
29081,"N",NA,52,2,"D","HGH","PVE","F",196.2923077,1977-01-01,2014-10-06,2015-02-23,0,8.78576317590691
29084,"N",NA,23,2,"M","HGH","PVE","M",346.1538462,1994-07-26,2012-07-01,2015-02-19,117.2910769,11.0499657768652
29089,"N",NA,53,3,"M","BCR","PVE","F",384.6153846,1989-01-01,2008-04-01,2014-06-24,72.79538462,15.2991101984942
29090,"N",NA,66,15,"D","BCR","STE","M",1316.884308,2013-05-01,2005-01-15,2002-04-18,4022.384462,18.507871321013
29092,"N",NA,66,12,"M","HGH","RET","M",223.706,2005-01-30,9999-10-01,2004-07-19,51.43407692,15.8110882956879
29093,"N",NA,72,2,"S","BCR","RET","F",197.1663846,1970-05-01,9999-10-01,2015-02-02,57.95615385,15.8110882956879
29096,"N",NA,58,13,"M","BCR","STE","F",534.6046154,2007-06-22,1995-06-06,2003-11-17,1907.633846,28.1204654346338
29104,"N",NA,50,2,"M","HGH","PVE","F",488.5816923,1967-08-30,2015-02-01,2015-02-27,182.5283846,8.46269678302533
29107,"N",NA,55,10,"M","HGH","PVE","M",382.8159231,1969-04-14,2006-07-01,2007-01-15,487.4883846,17.0513347022587
29110,"N",NA,65,10,"M","BCR","RET","F",245.8389231,1995-01-01,1998-04-10,2006-12-28,4075.620462,25.2758384668036
29111,"N",NA,26,2,"S","HGH","PVE","M",254.4461538,2014-01-31,2013-01-01,2015-03-04,1422.025846,10.5462012320329
29114,"N",NA,60,2,"S","HGH","PVE","M",234.6432308,1960-05-01,2015-03-03,2015-02-27,0,8.38056125941136
29116,"N",NA,50,11,"M","BCR","STE","M",412.4594615,2001-01-01,2011-02-01,2005-09-30,0,12.4626967830253
29119,"N",NA,62,10,"M","HGH","STE","M",577.1769231,2012-05-26,1994-09-01,2007-02-22,2001.845154,28.8815879534565
29121,"N",NA,30,3,"S","HGH","PVE","F",527.4082308,2000-01-01,2014-03-01,2013-09-19,0,9.38535249828884
29122,"N",NA,29,2,"M","BCR","PVE","F",175.3684615,1988-12-18,2015-03-01,2014-12-24,0,8.38603696098563
29123,"N",NA,33,11,"S","HGH","PVE","F",593.2538462,2003-08-01,2014-08-01,2005-09-21,7874.814538,8.96646132785763
29124,"N",NA,47,5,"M","HGH","PVE","M",307.6923077,1995-05-07,2011-04-06,2011-12-13,2390.376154,12.2874743326489
29128,"N",NA,38,7,"M","HGH","PVE","F",330.7692308,1979-10-08,2010-06-10,2009-12-09,6649.320692,13.1088295687885
29136,"N",NA,63,2,"M","HGH","PVE","M",194.4005385,1954-09-16,2015-03-02,2015-03-04,190.6948462,8.38329911019849
29141,"N",NA,43,2,"M","HGH","STE","M",259.1948462,1982-01-01,1995-05-03,2015-03-03,0,28.2135523613963
29144,"N",NA,44,12,"M","HGH","PVE","F",589.215,2002-01-28,2002-02-15,2005-02-21,724.3440769,21.4236824093087
29147,"N",NA,25,2,"S","HGH","STE","F",288.3184615,1992-10-25,2015-06-29,2015-03-04,0,8.05749486652977
29148,"N",NA,66,4,"M","HGH","RET","M",215.2631538,1951-04-24,9999-10-01,2013-04-19,437.6742308,15.8110882956879
29149,"N",NA,66,2,"M","HGH","RET","F",198.0392308,1951-06-19,9999-10-01,2015-03-06,0,15.8110882956879
29150,"N",NA,28,3,"S","BCR","PVE","M",642.509,1989-05-22,2014-09-01,2013-07-20,1022.534462,8.88158795345654
29151,"N",NA,47,2,"D","HGH","PVE","F",183.8156923,2011-06-02,2016-03-01,2014-12-30,181.0064615,7.38398357289528
29152,"N",NA,35,5,"M","HGH","STE","F",423.0769231,1982-08-19,2010-12-14,2011-11-08,0,12.5968514715948
29164,"N",NA,23,13,"S","HGH","PVE","M",346.1538462,1994-05-01,9999-10-01,2004-05-24,222.7388462,9.30047912388775
29165,"N",NA,43,2,"M","HGH","PVE","F",431.1571538,2000-10-10,2015-09-01,2015-03-02,280.0841538,7.88227241615332
29173,"N",NA,60,6,"M","HGH","RET","M",283.9275385,2009-04-01,9999-10-01,2010-10-26,270.7413846,15.8110882956879
29175,"N",NA,47,9,"M","HGH","PVE","M",167.6897692,2012-03-05,2010-01-15,2008-05-05,113.3399231,13.5085557837098
29181,"N",NA,33,2,"S","HGH","PVE","M",215.3846154,1984-07-02,2013-07-01,2015-03-05,471.5741538,10.0506502395619
29184,"N",NA,46,12,"S","BCR","PVE","F",387.9045385,1971-09-04,2014-01-01,2004-11-03,130.3676923,9.54688569472964
29187,"N",NA,39,12,"M","BCR","PVE","M",1354.471,2016-02-20,2010-05-10,2004-11-02,0,13.1937029431896
29191,"N",NA,49,6,"M","SEC","PVE","M",197.7153846,1968-10-16,2010-05-01,2010-10-25,3821.448,13.2183436002738
29199,"N",NA,67,4,"D","SEC","RET","F",2620.179231,2012-01-01,9999-10-01,2012-08-03,11989.48292,15.8110882956879
29201,"N",NA,61,7,"M","HGH","RET","F",182.8396154,2010-11-18,9999-10-01,2009-12-02,1236.778385,15.8110882956879
29202,"N",NA,35,11,"M","BCR","STE","F",253.5610769,2004-02-07,2002-06-07,2005-12-26,4391.724,21.1170431211499
29203,"N",NA,23,2,"S","HGH","PVE","M",171.3846154,1994-11-07,2015-10-01,2015-02-09,172.4450769,7.80013689253936
29204,"N",NA,58,4,"M","HGH","PVE","F",194.2923077,2009-01-12,2010-01-18,2012-10-11,496.5086923,13.5003422313484
29206,"N",NA,28,7,"S","HGH","PVE","M",307.6923077,1989-09-10,9999-10-01,2010-06-11,87.81969231,9.30047912388775
29207,"N",NA,61,15,"M","BCR","SFE","F",555.7076923,1991-07-06,2011-09-01,2002-05-16,905.3913077,11.8822724161533
29209,"N",NA,25,4,"S","HGH","PVE","M",219.2307692,1992-09-25,2014-03-01,2012-11-20,2283.892692,9.38535249828884
29211,"N",NA,51,2,"M","HGH","RET","M",242.3076923,1966-07-12,2000-05-26,2015-03-09,159.8924615,23.1485284052019
29212,"N",NA,43,2,"D","PRS","PVE","M",292.3076923,2002-01-01,2010-01-01,2015-03-05,307.9543077,13.5468856947296
29214,"N",NA,68,5,"M","BCR","RET","M",222.2461538,2010-03-01,9999-10-01,2011-07-28,204.6525385,15.8110882956879
29215,"N",NA,67,2,"M","HGH","RET","M",189.8738462,1968-01-01,9999-10-01,2014-12-25,0,15.8110882956879
29217,"N",NA,42,2,"S","HGH","STE","M",283.0769231,1975-09-15,2000-10-01,2015-03-05,80.49938462,22.798083504449
29225,"N",NA,63,11,"M","BCR","RET","F",183.2995385,2000-10-17,9999-10-01,2005-09-30,3389.401615,15.8110882956879
29228,"N",NA,66,5,"W","HGH","RET","M",262.28,1970-05-01,9999-10-01,2012-03-22,379.9959231,15.8110882956879
29238,"N",NA,60,11,"M","HGH","STE","M",363.65,1972-01-01,1983-11-18,2005-10-05,5033.020308,39.668720054757
29239,"N",NA,24,3,"S","HGH","PVE","F",173.3376154,1993-11-23,2013-07-20,2014-02-14,639.1068462,9.99863107460643
29247,"N",NA,59,12,"D","BCR","STE","F",381.4267692,2004-02-01,1997-09-01,2005-06-10,1322.914615,25.8809034907598
29248,"N",NA,64,12,"M","SEC","RET","F",198.8833846,2000-07-07,9999-10-01,2005-03-24,897.0756154,15.8110882956879
29250,"N",NA,46,5,"M","HGH","PVE","M",211.9012308,2004-09-01,2003-12-01,2012-04-12,806.3922308,19.6331279945243
29253,"N",NA,46,12,"M","HGH","PVE","M",258.8615385,1993-05-01,2015-06-06,2004-11-03,5300.355692,8.12046543463381
29257,"N",NA,62,2,"M","PRS","RET","F",147.3384615,1955-11-17,2000-05-24,2015-03-07,143.3446923,23.1540041067762
29260,"N",NA,52,4,"W","HGH","RET","F",144.3816154,1986-01-01,9999-10-01,2013-03-05,136.3266154,15.8110882956879
29261,"N",NA,74,2,"M","HGH","RET","M",236.5790769,2000-01-01,9999-10-01,2015-03-02,0,15.8110882956879
29263,"N",NA,56,11,"M","HGH","PVE","F",415.3870769,1986-07-20,1985-08-16,2005-12-26,7723.375,37.9247091033539
29264,"N",NA,60,4,"M","HGH","PVE","M",193.2923077,1957-12-10,2014-04-08,2012-07-06,205.1886154,9.28131416837782
29266,"N",NA,50,11,"M","HGH","PVE","M",349.3846154,1967-07-04,2007-02-01,2005-10-18,5637.542462,16.4626967830253
29267,"N",NA,32,4,"M","HGH","PVE","M",215.4307692,2006-01-01,2009-07-01,2012-10-23,555.5773846,14.0506502395619
29273,"N",NA,40,15,"M","BCR","PVE","M",2517.338462,2007-09-01,2011-04-01,2001-10-16,10450.68162,12.3011635865845
29277,"N",NA,37,8,"M","BCR","STE","F",334.7307692,2012-09-01,2012-08-13,2008-12-26,2120.142462,10.9322381930185
29280,"N",NA,34,2,"M","HGH","PVE","M",170.9461538,1983-10-08,2014-06-25,2014-07-10,471.5728462,9.06776180698152
29282,"N",NA,47,4,"M","HGH","STE","M",205.7674615,1970-04-01,2001-12-10,2013-03-18,3592.162462,21.6071184120465
29287,"N",NA,33,10,"M","HGH","PVE","M",413.8461538,1984-03-13,2009-08-25,2007-03-29,767.9925385,13.9000684462697
29288,"N",NA,33,3,"M","HGH","PVE","F",219.2307692,2010-01-01,2009-11-01,2013-08-01,1392.607154,13.7138945927447
29292,"N",NA,38,5,"S","BCR","STE","F",289.5979231,2011-02-01,2006-02-01,2011-12-16,742.7244615,17.4620123203285
29295,"N",NA,46,10,"S","HGH","RET","F",115.6262308,1971-06-22,9999-10-01,2007-03-12,74.11092308,15.8110882956879
29300,"N",NA,66,12,"M","HGH","RET","F",181.4749231,2006-03-10,9999-10-01,2004-11-19,474.3827692,15.8110882956879
29304,"N",NA,33,5,"M","HGH","PVE","F",235.8923077,2004-04-16,2012-02-01,2012-02-29,4547.523615,11.4633812457221
29308,"N",NA,64,11,"M","BCR","PVE","M",225.1234615,1989-03-16,2012-10-22,2006-04-03,3678.301231,10.7405886379192
29309,"N",NA,31,4,"M","HGH","PVE","M",217.6076154,1986-04-23,2009-09-14,2012-08-24,2398.088231,13.845311430527
29313,"N",NA,64,11,"M","HGH","RET","F",287.5461538,1964-01-01,9999-10-01,2005-07-13,130.6873846,15.8110882956879
29319,"N",NA,41,10,"M","HGH","PVE","F",303.7486923,2003-03-02,2008-01-01,2006-09-29,291.0375385,15.5482546201232
29321,"N",NA,59,2,"W","HGH","RET","F",386.1538462,1990-01-01,2000-05-29,2015-03-12,63.78092308,23.1403148528405
29324,"N",NA,43,10,"S","HGH","PVE","F",508.3307692,1981-01-01,2015-04-01,2006-07-07,6156.096385,8.30116358658453
29328,"N",NA,65,3,"M","HGH","RET","M",270,1952-05-20,9999-10-01,2013-07-12,80.47553846,15.8110882956879
29330,"N",NA,51,11,"M","HGH","STE","F",384.1615385,1993-06-01,2008-02-01,2005-07-22,6057.549538,15.4633812457221
29342,"N",NA,51,13,"M","BCR","PVE","M",1858.715385,2010-08-01,2001-10-11,2003-07-11,3937.213154,21.7713894592745
29343,"N",NA,25,2,"S","HGH","PVE","M",183.8463077,1992-10-30,2014-06-17,2014-08-25,1693.209692,9.08966461327858
29344,"N",NA,30,2,"M","HGH","PVE","M",239.4349231,2007-05-01,2014-12-04,2015-03-02,242.7083077,8.62422997946612
29345,"N",NA,42,12,"M","BCR","PVE","F",2049.315385,2007-09-01,2014-01-01,2005-02-21,1879.248385,9.54688569472964
29347,"N",NA,50,12,"D","HGH","STE","M",506.8908462,2003-07-20,1989-12-29,2005-05-12,2931.005692,33.555099247091
29349,"N",NA,40,6,"M","BCR","PVE","M",628.9119231,2011-07-01,2010-11-01,2010-12-06,936.0479231,12.7145790554415
29354,"N",NA,50,9,"M","BCR","SFE","F",246.1538462,1991-01-01,2005-07-06,2008-01-17,793.2638462,18.0369609856263
29355,"N",NA,47,4,"M","SEC","STE","F",160.7774615,2000-01-01,2011-09-21,2012-10-11,2371.554846,11.8275154004107
29356,"N",NA,39,4,"M","HGH","PVE","F",177.1153846,1999-03-01,2014-09-01,2013-07-02,1662.152231,8.88158795345654
29362,"N",NA,59,12,"M","BCR","STE","M",399.3176154,1993-02-01,1992-06-01,2005-07-04,416.5128462,31.1321013004791
29365,"N",NA,34,9,"M","HGH","PVE","M",307.6923077,2014-06-01,2010-02-01,2008-03-04,311.0683077,13.4620123203285
29369,"N",NA,66,4,"M","HGH","RET","M",233.2990769,1951-10-10,9999-10-01,2013-05-31,2607.163,15.8110882956879
29381,"N",NA,55,11,"M","BCR","STE","F",564.0625385,1993-11-16,2002-09-01,2005-12-28,882.7286154,20.8815879534565
29384,"N",NA,23,2,"S","BCR","PVE","F",173.9692308,2012-01-01,2014-08-15,2014-11-17,1941.645385,8.92813141683778
29386,"N",NA,45,4,"M","HGH","RET","F",181.9723077,1978-01-01,9999-10-01,2013-06-12,3435.567615,15.8110882956879
29388,"N",NA,36,7,"S","HGH","PVE","M",481.9307692,1986-04-28,2009-04-01,2009-08-13,674.1740769,14.299794661191
29394,"N",NA,49,12,"M","HGH","STE","F",239.3072308,1987-01-01,1990-12-24,2005-03-31,4779.667077,32.5694729637235
29395,"N",NA,55,7,"W","HGH","PVE","F",468.2948462,1998-12-01,1983-03-16,2009-12-01,2830.627077,40.3449691991786
29398,"N",NA,45,10,"S","BCR","PVE","F",307.7307692,1976-01-01,2012-11-01,2006-12-20,462.2908462,10.7132101300479
29400,"N",NA,54,11,"W","HGH","STE","F",364.0891538,1983-03-01,1991-07-09,2005-09-08,0,32.0301163586585
29401,"N",NA,47,11,"M","HGH","PVE","M",361.5384615,1970-10-13,1991-01-01,2005-07-15,329.7570769,32.5475701574264
29402,"N",NA,36,11,"M","HGH","PVE","M",300,2014-01-01,2001-11-16,2005-11-22,82.96115385,21.6728268309377
29404,"N",NA,49,3,"M","HGH","PVE","M",160.2846154,2011-11-01,2008-07-07,2013-12-16,3300.366385,15.0335386721424
29405,"N",NA,65,11,"D","HGH","RET","F",189.0376923,1987-01-01,9999-10-01,2005-09-22,613.2616154,15.8110882956879
29406,"N",NA,48,11,"S","BCR","STE","F",354.6666923,2003-08-14,1999-07-01,2005-08-03,5906.111692,24.0520191649555
29411,"N",NA,68,3,"M","HGH","RET","F",208.3493077,1985-01-01,9999-10-01,2014-06-09,0,15.8110882956879
29412,"N",NA,28,3,"S","HGH","PVE","M",308.1538462,1989-03-29,2014-12-01,2014-05-30,39.76923077,8.63244353182752
29413,"N",NA,57,4,"W","HGH","RET","F",180.6907692,1990-09-01,1997-10-03,2012-07-16,73.86461538,25.7932922655715
29414,"N",NA,42,2,"M","HGH","PVE","F",269.2307692,1995-12-02,2003-12-01,2015-03-11,211.9350769,19.6331279945243
29416,"N",NA,43,11,"M","BCR","PVE","F",911.6866923,1997-03-01,2006-05-01,2006-05-09,2016.093077,17.2183436002738
29417,"N",NA,50,11,"S","HGH","PVE","M",213,1967-09-05,1989-06-26,2006-06-29,1141.027154,34.0643394934976
29418,"N",NA,43,9,"M","SEC","STE","M",425.6903077,1995-04-10,1996-03-15,2008-02-08,4585.738154,27.3456536618754
29422,"N",NA,38,11,"D","BCR","PVE","F",326.9230769,2014-05-15,2005-06-05,2005-12-12,4264.934231,18.1218343600274
29424,"N",NA,43,11,"M","BCR","PVE","F",565.1611538,2007-01-01,2006-06-19,2006-06-20,0,17.0841889117043
29426,"N",NA,38,9,"M","HGH","PVE","M",314.8927692,1979-11-22,2011-04-01,2007-10-02,0,12.3011635865845
29428,"N",NA,40,6,"M","BCR","PVE","F",263.1153846,2000-09-01,2009-09-01,2010-08-27,2420.798077,13.8809034907598
29430,"N",NA,47,4,"M","HGH","PVE","M",411.5384615,2007-07-12,2012-01-16,2012-10-09,123.5852308,11.5071868583162
29432,"N",NA,32,6,"S","HGH","STE","F",376.493,1992-04-01,2009-11-27,2011-03-16,5831.71,13.6427104722793
29433,"N",NA,35,9,"M","BCR","PVE","F",483.1626923,2014-05-01,2008-06-09,2008-06-09,609.2157692,15.1101984941821
29435,"N",NA,49,2,"M","HGH","PVE","F",273.826,2004-11-15,2011-08-01,2014-09-08,46.12392308,11.9671457905544
29445,"N",NA,37,8,"M","HGH","STE","M",668.6313077,1980-07-07,2007-02-01,2008-07-30,0,16.4626967830253
29448,"N",NA,39,4,"M","BCR","PVE","F",392.9769231,2014-01-01,2012-09-01,2013-04-17,5300.355692,10.880219028063
29459,"N",NA,36,2,"M","HGH","PVE","F",346.1538462,1981-07-04,2007-06-01,2015-03-12,168.2789231,16.1341546885695
29464,"N",NA,28,2,"S","HGH","STE","M",285.7863846,1989-11-02,2011-09-01,2015-03-11,292.3563846,11.8822724161533
29465,"N",NA,39,11,"S","HGH","PVE","F",705.8076923,1978-02-24,2014-04-01,2006-01-26,7335.950462,9.30047912388775
29467,"N",NA,57,10,"M","HGH","PVE","F",172.5846923,1991-10-20,2010-07-01,2006-09-20,533.2603846,13.0513347022587
29468,"N",NA,60,2,"D","HGH","PVE","F",192.8531538,2003-01-01,2009-09-01,2015-03-02,191.0889231,13.8809034907598
29470,"N",NA,37,9,"M","HGH","PVE","M",307.6923077,1980-11-09,2007-10-09,2007-12-20,250.2604615,15.7782340862423
29471,"N",NA,44,9,"S","HGH","STE","M",504.9,1998-08-15,1996-10-28,2008-03-13,3565.608077,26.7241615331964
29478,"N",NA,54,10,"M","HGH","PVE","M",266.6923077,1991-09-17,1990-01-01,2007-03-03,2966.908615,33.5468856947296
29487,"N",NA,38,2,"M","HGH","PVE","F",230.7692308,1979-04-16,2012-06-27,2015-03-12,1502.489538,11.0609171800137
29493,"N",NA,40,2,"M","HGH","PVE","F",276.9230769,1998-02-01,2007-11-29,2015-03-11,43.87946154,15.6386036960986
29494,"N",NA,63,8,"M","HGH","PVE","M",283.8846154,1960-07-07,2008-06-02,2008-07-23,4891.453692,15.129363449692
29495,"N",NA,36,2,"M","HGH","PVE","M",566.8429231,2009-04-10,2015-02-02,2015-02-06,523.4676154,8.45995893223819
29496,"N",NA,67,9,"M","HGH","RET","F",183.4474615,1972-03-01,9999-10-01,2007-12-26,464.8283077,15.8110882956879
29497,"N",NA,31,7,"M","HGH","PVE","M",294.6641538,1986-11-08,2012-10-25,2009-10-15,1110.958,10.7323750855578
29500,"N",NA,43,4,"M","HGH","PVE","M",280.3876923,1974-06-26,2012-07-20,2012-07-19,485.0617692,10.9979466119097
29507,"N",NA,23,4,"S","HGH","PVE","M",207.1615385,1994-01-01,2013-12-01,2013-01-03,1711.241385,9.63175906913073
29509,"N",NA,47,12,"M","HGH","STE","M",767.3615385,1977-11-11,1991-10-21,2005-07-05,11576.70246,31.7453798767967
29510,"N",NA,64,11,"M","BCR","RET","M",367.9041538,2001-01-27,9999-10-01,2005-11-04,6281.508308,15.8110882956879
29511,"N",NA,45,10,"S","BCR","PVE","F",307.7307692,1976-01-01,2012-11-01,2006-12-20,223.0413846,10.7132101300479
29513,"N",NA,43,5,"D","HGH","STE","F",293.4923077,1974-08-05,2002-07-01,2011-09-21,0,21.0513347022587
29514,"N",NA,36,10,"S","BCR","STE","F",165.5153846,1982-01-01,2015-03-15,2007-03-22,0,8.34770704996578
29518,"N",NA,57,7,"D","HGH","RET","F",176.9230769,2000-01-01,2003-07-26,2009-10-15,19.53153846,19.9835728952772
29519,"N",NA,65,2,"M","SEC","RET","M",957.5246923,2000-01-01,9999-10-01,2014-10-06,9052.346615,15.8110882956879
29522,"N",NA,35,5,"M","BCR","PVE","F",421.5384615,2005-05-10,2006-02-01,2012-05-17,119.5632308,17.4620123203285
29523,"N",NA,45,3,"M","HGH","PVE","M",166.7230769,2009-11-01,2013-08-01,2013-08-23,2431.031692,9.96577686516085
29527,"N",NA,42,13,"S","BCR","SFE","F",911.4307692,2012-01-01,2011-12-01,2004-04-23,1671.563231,11.6331279945243
29529,"N",NA,44,12,"M","BCR","STE","F",783.9307692,1976-01-01,2006-08-08,2005-03-07,1562.806538,16.9472963723477
29530,"N",NA,65,4,"M","HGH","RET","F",140.641,1982-01-01,9999-10-01,2012-11-28,63.52115385,15.8110882956879
29533,"N",NA,63,2,"M","HGH","RET","F",192.3076923,1985-02-01,2000-06-03,2015-03-17,98.31,23.1266255989049
29535,"N",NA,59,15,"D","HGH","PVE","F",652.2573846,2005-04-01,2002-01-14,2002-01-16,589.5977692,21.5112936344969
29537,"N",NA,44,4,"S","HGH","PVE","F",214.4230769,1973-10-07,2011-05-01,2013-04-30,2208.439923,12.2190280629706
29542,"N",NA,44,5,"S","BCR","STE","M",353.8461538,1987-07-07,1995-05-05,2011-10-19,5700.134077,28.208076659822
29543,"N",NA,38,2,"M","HGH","PVE","F",230.7692308,1979-04-16,2012-06-27,2015-03-12,76.92307692,11.0609171800137
29544,"N",NA,62,10,"M","BCR","OTH","F",357.1789231,1976-01-01,1978-07-01,2006-11-08,146.4047692,45.0513347022587
29547,"N",NA,51,2,"M","HGH","PVE","M",202.5923077,2006-01-01,2004-09-15,2015-03-09,0,18.8418891170431
29552,"N",NA,43,2,"M","HGH","PVE","F",192.3076923,1985-05-01,2015-02-17,2015-03-03,238.7169231,8.41889117043121
29558,"N",NA,56,14,"M","HGH","STE","F",324.0384615,1990-06-01,1980-10-29,2002-12-12,1760.595462,42.7214236824093
29560,"N",NA,47,9,"W","HGH","PVE","F",209.6615385,1988-11-20,2008-05-14,2008-02-09,1741.546077,15.1813826146475
29564,"N",NA,46,2,"M","HGH","STE","M",307.6923077,1971-07-01,2010-01-01,2015-03-24,83.01723077,13.5468856947296
29566,"N",NA,50,12,"M","HGH","PVE","M",398.5141538,1981-06-06,2007-05-16,2004-09-29,928.4054615,16.1779603011636
29570,"N",NA,37,11,"M","HGH","STE","M",342.2615385,1980-04-24,2014-02-05,2006-01-19,251.9986154,9.45106091718001
29572,"N",NA,48,13,"M","HGH","PVE","M",242.6174615,2011-08-01,2015-03-01,2003-08-14,5.366230769,8.38603696098563
29573,"N",NA,32,13,"S","PRS","PVE","F",697.9978462,2013-07-08,2010-01-01,2003-09-10,2954.285077,13.5468856947296
29577,"N",NA,54,2,"M","HGH","RET","M",199.9745385,1963-12-18,9999-10-01,2015-03-16,1176.764615,15.8110882956879
29579,"N",NA,64,2,"M","HGH","PVE","M",240.3846154,1990-01-01,2015-07-24,2014-12-26,75.459,7.98904859685147
29586,"N",NA,44,13,"M","SEC","PVE","M",588.7169231,1997-07-05,1998-11-26,2003-11-20,0,24.6461327857632
29588,"N",NA,34,2,"M","HGH","PVE","M",276.9230769,2009-02-01,2014-09-01,2015-04-01,137.7279231,8.88158795345654
29590,"N",NA,44,2,"D","HGH","PVE","F",230.7692308,2013-09-01,2014-06-01,2015-03-24,113.1745385,9.13347022587269
29592,"N",NA,31,2,"M","HGH","PVE","F",273.8461538,2010-03-01,2013-03-01,2015-03-30,146.4070769,10.3846680355921
29594,"N",NA,44,2,"M","HGH","PVE","M",400,1973-01-22,1994-01-01,2015-03-30,146.2646923,29.5468856947296
29596,"N",NA,36,11,"M","HGH","PVE","F",185.9465385,2000-01-21,2009-05-26,2005-07-16,4069.558,14.1492128678987
29597,"N",NA,63,2,"M","HGH","RET","F",231.4058462,1982-06-01,9999-10-01,2014-12-18,1671.563231,15.8110882956879
29603,"N",NA,28,3,"S","HGH","PVE","F",251.1897692,1989-07-20,2012-06-01,2014-04-14,78.85523077,11.1321013004791
29610,"N",NA,43,9,"M","HGH","PVE","F",192.4615385,2009-09-01,2015-06-03,2007-09-24,167.3532308,8.12867898699521
29613,"N",NA,64,12,"D","BCR","SFE","M",297.4307692,2011-06-06,2010-02-01,2005-05-30,5023.051769,13.4620123203285
29617,"N",NA,54,7,"W","HGH","RET","F",1075.346154,1978-03-01,9999-10-01,2009-12-21,3865.382769,15.8110882956879
29623,"N",NA,66,13,"M","HGH","RET","F",214.7217692,1978-01-01,9999-10-01,2004-06-18,874.2883846,15.8110882956879
29625,"N",NA,37,3,"M","HGH","STE","M",392.3076923,1980-12-16,1999-01-01,2013-12-20,190.343,24.5475701574264
29626,"N",NA,44,12,"M","HGH","STE","M",464.3203846,1973-04-18,1995-04-05,2005-02-21,944.8276154,28.290212183436
29638,"N",NA,67,2,"M","HGH","RET","M",163.2876923,2004-05-01,9999-10-01,2015-03-19,65.43823077,15.8110882956879
29642,"N",NA,59,2,"M","HGH","RET","F",230.7692308,1990-01-01,2000-06-11,2015-03-25,140.612,23.1047227926078
29644,"N",NA,58,12,"M","BCR","STE","M",585.3230769,2008-08-01,2009-03-16,2004-11-18,1635.206462,14.3436002737851
29645,"N",NA,53,11,"M","BCR","STE","F",271.4546923,2010-01-01,2008-04-01,2005-07-06,4367.984692,15.2991101984942
29650,"N",NA,40,4,"M","HGH","PVE","M",174.3558462,2007-10-01,2014-09-04,2012-08-08,0,8.87337440109514
29667,"N",NA,55,5,"M","PRS","STE","F",166.0419231,1985-05-01,2003-02-03,2011-10-20,3407.371692,20.4572210814511
29673,"N",NA,24,2,"S","HGH","PVE","M",187.2723846,1999-07-01,2012-11-09,2015-03-23,79.95938462,10.6913073237509
29678,"N",NA,35,9,"M","HGH","PVE","F",371.5923077,2010-01-01,2008-02-21,2007-08-27,3324.304692,15.4086242299795
29682,"N",NA,57,10,"M","HGH","RET","M",424.2846154,1960-02-20,9999-10-01,2006-08-21,6783.492846,15.8110882956879
